Gender,Age,Dur,PPV
Female,27,12,10.19
Female,27,13,10.88
Female,27,14,11.555
Female,27,15,12.2
Female,27,16,12.836
Female,27,17,13.445
Female,27,18,14.03
Female,27,19,14.61
Female,27,20,15.164
Female,27,21,15.7
Female,27,22,16.22
Female,27,23,16.73
Female,27,24,17.22
Female,27,25,17.69
Female,27,26,18.16
Female,27,27,18.6
Female,27,28,19.03
Female,27,29,19.44
Female,27,30,19.84
Female,27,31,20.23
Female,27,32,20.6
Female,27,33,20.95
Female,27,34,21.31
Female,27,35,21.64
Female,27,36,21.97
Female,27,37,22.27
Female,27,38,22.56
Female,27,39,22.84
Female,27,40,23.12
Female,27,41,23.39
Female,27,42,23.62
Female,27,43,23.88
Female,27,44,24.1
Female,27,45,24.31
Female,27,46,24.52
Female,27,47,24.7
Female,27,48,24.89
Female,27,49,25.06
Female,27,50,25.22
Female,28,1,1.0
Female,28,2,1.97
Female,28,3,2.91
Female,28,4,3.822
Female,28,5,4.707
Female,28,6,5.562
Female,28,7,6.395
Female,28,8,7.203
Female,28,9,7.984
Female,28,10,8.74
Female,28,11,9.48
Female,28,12,10.19
Female,28,13,10.88
Female,28,14,11.555
Female,28,15,12.2
Female,28,16,12.83
Female,28,17,13.445
Female,28,18,14.03
Female,28,19,14.61
Female,28,20,15.164
Female,28,21,15.7
Female,28,22,16.22
Female,28,23,16.73
Female,28,24,17.22
Female,28,25,17.69
Female,28,26,18.14
Female,28,27,18.6
Female,28,28,19.02
Female,28,29,19.42
Female,28,30,19.83
Female,28,31,20.2
Female,28,32,20.58
Female,28,33,20.94
Female,28,34,21.28
Female,28,35,21.61
Female,28,36,21.94
Female,28,37,22.23
Female,28,38,22.53
Female,28,39,22.81
Female,28,40,23.08
Female,28,41,23.34
Female,28,42,23.58
Female,28,43,23.81
Female,28,44,24.03
Female,28,45,24.25
Female,28,46,24.45
Female,28,47,24.64
Female,28,48,24.81
Female,28,49,24.97
Female,28,50,25.12
Female,29,1,1.0
Female,29,2,1.97
Female,29,3,2.91
Female,29,4,3.822
Female,29,5,4.707
Female,29,6,5.562
Female,29,7,6.395
Female,29,8,7.203
Female,29,9,7.984
Female,29,10,8.74
Female,29,11,9.48
Female,29,12,10.19
Female,29,13,10.88
Female,29,14,11.55
Female,29,15,12.2
Female,29,16,12.83
Female,29,17,13.44
Female,29,18,14.03
Female,29,19,14.6
Female,29,20,15.16
Female,29,21,15.695
Female,29,22,16.22
Female,29,23,16.72
Female,29,24,17.2
Female,29,25,17.69
Female,29,26,18.14
Female,29,27,18.58
Female,29,28,19.0
Female,29,29,19.4
Female,29,30,19.81
Female,29,31,20.19
Female,29,32,20.56
Female,29,33,20.92
Female,29,34,21.25
Female,29,35,21.58
Female,29,36,21.9
Female,29,37,22.2
Female,29,38,22.5
Female,29,39,22.77
Female,29,40,23.03
Female,29,41,23.28
Female,29,42,23.53
Female,29,43,23.75
Female,29,44,23.97
Female,29,45,24.17
Female,29,46,24.38
Female,29,47,24.55
Female,29,48,24.72
Female,29,49,24.88
Female,29,50,25.03
Female,30,1,1.0
Female,30,2,1.97
Female,30,3,2.91
Female,30,4,3.822
Female,30,5,4.707
Female,30,6,5.562
Female,30,7,6.395
Female,30,8,7.203
Female,30,9,7.984
Female,30,10,8.74
Female,30,11,9.48
Female,30,12,10.19
Female,30,13,10.88
Female,30,14,11.55
Female,30,15,12.195
Female,30,16,12.83
Female,30,17,13.44
Female,30,18,14.03
Female,30,19,14.6
Female,30,20,15.16
Female,30,21,15.695
Female,30,22,16.22
Female,30,23,16.72
Female,30,24,17.2
Female,30,25,17.67
Female,30,26,18.12
Female,30,27,18.56
Female,30,28,18.98
Female,30,29,19.39
Female,30,30,19.8
Female,30,31,20.17
Female,30,32,20.53
Female,30,33,20.89
Female,30,34,21.23
Female,30,35,21.55
Female,30,36,21.86
Female,30,37,22.16
Female,30,38,22.45
Female,30,39,22.72
Female,30,40,22.98
Female,30,41,23.23
Female,30,42,23.47
Female,30,43,23.69
Female,30,44,23.9
Female,30,45,24.1
Female,30,46,24.28
Female,30,47,24.47
Female,30,48,24.62
Female,30,49,24.78
Female,30,50,24.92
Female,31,1,1.0
Female,31,2,1.97
Female,31,3,2.91
Female,31,4,3.822
Female,31,5,4.707
Female,31,6,5.562
Female,31,7,6.395
Female,31,8,7.2
Female,31,9,7.984
Female,31,10,8.74
Female,31,11,9.48
Female,31,12,10.19
Female,31,13,10.875
Female,31,14,11.55
Female,31,15,12.195
Female,31,16,12.83
Female,31,17,13.44
Female,31,18,14.02
Female,31,19,14.59
Female,31,20,15.15
Female,31,21,15.69
Female,31,22,16.2
Female,31,23,16.7
Female,31,24,17.19
Female,31,25,17.66
Female,31,26,18.11
Female,31,27,18.55
Female,31,28,18.97
Female,31,29,19.38
Female,31,30,19.77
Female,31,31,20.14
Female,31,32,20.52
Female,31,33,20.86
Female,31,34,21.19
Female,31,35,21.52
Female,31,36,21.83
Female,31,37,22.12
Female,31,38,22.4
Female,31,39,22.67
Female,31,40,22.92
Female,31,41,23.17
Female,31,42,23.39
Female,31,43,23.61
Female,31,44,23.81
Female,31,45,24.02
Female,31,46,24.19
Female,31,47,24.36
Female,31,48,24.52
Female,31,49,24.66
Female,31,50,24.8
Female,32,1,1.0
Female,32,2,1.97
Female,32,3,2.91
Female,32,4,3.822
Female,32,5,4.707
Female,32,6,5.562
Female,32,7,6.395
Female,32,8,7.2
Female,32,9,7.98
Female,32,10,8.74
Female,32,11,9.48
Female,32,12,10.19
Female,32,13,10.875
Female,32,14,11.55
Female,32,15,12.195
Female,32,16,12.82
Female,32,17,13.43
Female,32,18,14.02
Female,32,19,14.59
Female,32,20,15.15
Female,32,21,15.68
Female,32,22,16.2
Female,32,23,16.7
Female,32,24,17.17
Female,32,25,17.64
Female,32,26,18.1
Female,32,27,18.53
Female,32,28,18.95
Female,32,29,19.36
Female,32,30,19.75
Female,32,31,20.12
Female,32,32,20.48
Female,32,33,20.83
Female,32,34,21.16
Female,32,35,21.47
Female,32,36,21.78
Female,32,37,22.06
Female,32,38,22.34
Female,32,39,22.61
Female,32,40,22.86
Female,32,41,23.1
Female,32,42,23.33
Female,32,43,23.53
Female,32,44,23.73
Female,32,45,23.92
Female,32,46,24.1
Female,32,47,24.25
Female,32,48,24.4
Female,32,49,24.55
Female,33,1,1.0
Female,33,2,1.97
Female,33,3,2.91
Female,33,4,3.822
Female,33,5,4.707
Female,33,6,5.562
Female,33,7,6.395
Female,33,8,7.2
Female,33,9,7.98
Female,33,10,8.74
Female,33,11,9.48
Female,33,12,10.19
Female,33,13,10.875
Female,33,14,11.55
Female,33,15,12.195
Female,33,16,12.82
Female,33,17,13.43
Female,33,18,14.016
Female,33,19,14.586
Female,33,20,15.14
Female,33,21,15.67
Female,33,22,16.19
Female,33,23,16.69
Female,33,24,17.17
Female,33,25,17.62
Female,33,26,18.08
Female,33,27,18.52
Female,33,28,18.92
Female,33,29,19.33
Female,33,30,19.72
Female,33,31,20.1
Female,33,32,20.44
Female,33,33,20.78
Female,33,34,21.11
Female,33,35,21.42
Female,33,36,21.73
Female,33,37,22.02
Female,33,38,22.28
Female,33,39,22.55
Female,33,40,22.78
Female,33,41,23.02
Female,33,42,23.23
Female,33,43,23.44
Female,33,44,23.64
Female,33,45,23.81
Female,33,46,23.98
Female,33,47,24.14
Female,33,48,24.28
Female,34,1,1.0
Female,34,2,1.97
Female,34,3,2.91
Female,34,4,3.822
Female,34,5,4.707
Female,34,6,5.562
Female,34,7,6.395
Female,34,8,7.2
Female,34,9,7.98
Female,34,10,8.74
Female,34,11,9.48
Female,34,12,10.19
Female,34,13,10.875
Female,34,14,11.54
Female,34,15,12.19
Female,34,16,12.82
Female,34,17,13.42
Female,34,18,14.01
Female,34,19,14.58
Female,34,20,15.13
Female,34,21,15.664
Female,34,22,16.17
Female,34,23,16.67
Female,34,24,17.16
Female,34,25,17.61
Female,34,26,18.06
Female,34,27,18.48
Female,34,28,18.9
Female,34,29,19.3
Female,34,30,19.69
Female,34,31,20.05
Female,34,32,20.4
Female,34,33,20.75
Female,34,34,21.06
Female,34,35,21.38
Female,34,36,21.67
Female,34,37,21.95
Female,34,38,22.22
Female,34,39,22.47
Female,34,40,22.7
Female,34,41,22.94
Female,34,42,23.14
Female,34,43,23.34
Female,34,44,23.53
Female,34,45,23.7
Female,34,46,23.86
Female,34,47,24.0
Female,35,1,1.0
Female,35,2,1.97
Female,35,3,2.91
Female,35,4,3.822
Female,35,5,4.707
Female,35,6,5.562
Female,35,7,6.395
Female,35,8,7.2
Female,35,9,7.98
Female,35,10,8.734
Female,35,11,9.47
Female,35,12,10.18
Female,35,13,10.875
Female,35,14,11.54
Female,35,15,12.19
Female,35,16,12.81
Female,35,17,13.42
Female,35,18,14.01
Female,35,19,14.57
Female,35,20,15.12
Female,35,21,15.65
Female,35,22,16.16
Female,35,23,16.66
Female,35,24,17.14
Female,35,25,17.6
Female,35,26,18.03
Female,35,27,18.47
Female,35,28,18.88
Female,35,29,19.27
Female,35,30,19.64
Female,35,31,20.02
Female,35,32,20.36
Female,35,33,20.69
Female,35,34,21.02
Female,35,35,21.31
Female,35,36,21.61
Female,35,37,21.88
Female,35,38,22.14
Female,35,39,22.39
Female,35,40,22.62
Female,35,41,22.83
Female,35,42,23.05
Female,35,43,23.23
Female,35,44,23.4
Female,35,45,23.58
Female,35,46,23.72
Female,36,1,1.0
Female,36,2,1.97
Female,36,3,2.91
Female,36,4,3.822
Female,36,5,4.707
Female,36,6,5.562
Female,36,7,6.395
Female,36,8,7.2
Female,36,9,7.98
Female,36,10,8.734
Female,36,11,9.47
Female,36,12,10.18
Female,36,13,10.87
Female,36,14,11.54
Female,36,15,12.18
Female,36,16,12.805
Female,36,17,13.414
Female,36,18,13.99
Female,36,19,14.56
Female,36,20,15.11
Female,36,21,15.63
Female,36,22,16.14
Female,36,23,16.64
Female,36,24,17.11
Female,36,25,17.56
Female,36,26,18.02
Female,36,27,18.44
Female,36,28,18.84
Female,36,29,19.23
Female,36,30,19.61
Female,36,31,19.97
Female,36,32,20.31
Female,36,33,20.64
Female,36,34,20.95
Female,36,35,21.25
Female,36,36,21.53
Female,36,37,21.8
Female,36,38,22.05
Female,36,39,22.3
Female,36,40,22.52
Female,36,41,22.73
Female,36,42,22.92
Female,36,43,23.11
Female,36,44,23.28
Female,36,45,23.44
Female,37,1,1.0
Female,37,2,1.97
Female,37,3,2.91
Female,37,4,3.822
Female,37,5,4.707
Female,37,6,5.562
Female,37,7,6.395
Female,37,8,7.2
Female,37,9,7.98
Female,37,10,8.734
Female,37,11,9.47
Female,37,12,10.18
Female,37,13,10.87
Female,37,14,11.53
Female,37,15,12.17
Female,37,16,12.8
Female,37,17,13.41
Female,37,18,13.984
Female,37,19,14.55
Female,37,20,15.09
Female,37,21,15.62
Female,37,22,16.12
Female,37,23,16.61
Female,37,24,17.1
Female,37,25,17.55
Female,37,26,17.98
Female,37,27,18.39
Female,37,28,18.8
Female,37,29,19.19
Female,37,30,19.56
Female,37,31,19.9
Female,37,32,20.25
Female,37,33,20.58
Female,37,34,20.88
Female,37,35,21.17
Female,37,36,21.45
Female,37,37,21.72
Female,37,38,21.95
Female,37,39,22.19
Female,37,40,22.4
Female,37,41,22.61
Female,37,42,22.8
Female,37,43,22.97
Female,37,44,23.14
Female,38,1,1.0
Female,38,2,1.97
Female,38,3,2.91
Female,38,4,3.822
Female,38,5,4.707
Female,38,6,5.562
Female,38,7,6.39
Female,38,8,7.2
Female,38,9,7.977
Female,38,10,8.734
Female,38,11,9.47
Female,38,12,10.17
Female,38,13,10.86
Female,38,14,11.52
Female,38,15,12.17
Female,38,16,12.79
Female,38,17,13.39
Female,38,18,13.98
Female,38,19,14.53
Female,38,20,15.08
Female,38,21,15.6
Female,38,22,16.11
Female,38,23,16.6
Female,38,24,17.06
Female,38,25,17.52
Female,38,26,17.94
Female,38,27,18.36
Female,38,28,18.75
Female,38,29,19.14
Female,38,30,19.5
Female,38,31,19.86
Female,38,32,20.19
Female,38,33,20.5
Female,38,34,20.81
Female,38,35,21.1
Female,38,36,21.36
Female,38,37,21.61
Female,38,38,21.86
Female,38,39,22.08
Female,38,40,22.28
Female,38,41,22.48
Female,38,42,22.66
Female,38,43,22.83
Female,39,1,1.0
Female,39,2,1.97
Female,39,3,2.91
Female,39,4,3.82
Female,39,5,4.703
Female,39,6,5.562
Female,39,7,6.39
Female,39,8,7.195
Female,39,9,7.977
Female,39,10,8.73
Female,39,11,9.46
Female,39,12,10.17
Female,39,13,10.85
Female,39,14,11.516
Female,39,15,12.16
Female,39,16,12.78
Female,39,17,13.38
Female,39,18,13.96
Female,39,19,14.516
Female,39,20,15.055
Female,39,21,15.58
Female,39,22,16.08
Female,39,23,16.56
Female,39,24,17.03
Female,39,25,17.47
Female,39,26,17.9
Female,39,27,18.31
Female,39,28,18.7
Female,39,29,19.08
Female,39,30,19.44
Female,39,31,19.78
Female,39,32,20.11
Female,39,33,20.42
Female,39,34,20.72
Female,39,35,21.0
Female,39,36,21.27
Female,39,37,21.52
Female,39,38,21.73
Female,39,39,21.95
Female,39,40,22.16
Female,39,41,22.34
Female,39,42,22.52
Female,40,1,1.0
Female,40,2,1.97
Female,40,3,2.91
Female,40,4,3.82
Female,40,5,4.703
Female,40,6,5.56
Female,40,7,6.39
Female,40,8,7.195
Female,40,9,7.973
Female,40,10,8.73
Female,40,11,9.46
Female,40,12,10.164
Female,40,13,10.85
Female,40,14,11.51
Female,40,15,12.15
Female,40,16,12.766
Female,40,17,13.37
Female,40,18,13.945
Female,40,19,14.5
Female,40,20,15.03
Female,40,21,15.555
Female,40,22,16.05
Female,40,23,16.53
Female,40,24,16.98
Female,40,25,17.44
Female,40,26,17.86
Female,40,27,18.27
Female,40,28,18.66
Female,40,29,19.02
Female,40,30,19.38
Female,40,31,19.72
Female,40,32,20.03
Female,40,33,20.34
Female,40,34,20.62
Female,40,35,20.89
Female,40,36,21.16
Female,40,37,21.39
Female,40,38,21.61
Female,40,39,21.81
Female,40,40,22.02
Female,40,41,22.19
Female,41,1,1.0
Female,41,2,1.97
Female,41,3,2.91
Female,41,4,3.82
Female,41,5,4.703
Female,41,6,5.56
Female,41,7,6.387
Female,41,8,7.19
Female,41,9,7.97
Female,41,10,8.72
Female,41,11,9.45
Female,41,12,10.16
Female,41,13,10.836
Female,41,14,11.5
Female,41,15,12.14
Female,41,16,12.75
Female,41,17,13.35
Female,41,18,13.92
Female,41,19,14.48
Female,41,20,15.01
Female,41,21,15.52
Female,41,22,16.02
Female,41,23,16.48
Female,41,24,16.95
Female,41,25,17.39
Female,41,26,17.8
Female,41,27,18.2
Female,41,28,18.6
Female,41,29,18.95
Female,41,30,19.3
Female,41,31,19.62
Female,41,32,19.95
Female,41,33,20.23
Female,41,34,20.52
Female,41,35,20.78
Female,41,36,21.03
Female,41,37,21.27
Female,41,38,21.47
Female,41,39,21.67
Female,41,40,21.84
Female,42,1,1.0
Female,42,2,1.97
Female,42,3,2.908
Female,42,4,3.82
Female,42,5,4.703
Female,42,6,5.56
Female,42,7,6.387
Female,42,8,7.188
Female,42,9,7.965
Female,42,10,8.72
Female,42,11,9.445
Female,42,12,10.15
Female,42,13,10.83
Female,42,14,11.484
Female,42,15,12.125
Female,42,16,12.734
Female,42,17,13.33
Female,42,18,13.9
Female,42,19,14.445
Female,42,20,14.98
Female,42,21,15.49
Female,42,22,15.98
Female,42,23,16.45
Female,42,24,16.9
Female,42,25,17.33
Female,42,26,17.75
Female,42,27,18.14
Female,42,28,18.52
Female,42,29,18.88
Female,42,30,19.22
Female,42,31,19.55
Female,42,32,19.84
Female,42,33,20.14
Female,42,34,20.4
Female,42,35,20.66
Female,42,36,20.89
Female,42,37,21.11
Female,42,38,21.31
Female,42,39,21.5
Female,43,1,1.0
Female,43,2,1.97
Female,43,3,2.908
Female,43,4,3.818
Female,43,5,4.703
Female,43,6,5.555
Female,43,7,6.383
Female,43,8,7.184
Female,43,9,7.96
Female,43,10,8.71
Female,43,11,9.44
Female,43,12,10.14
Female,43,13,10.82
Female,43,14,11.48
Female,43,15,12.11
Female,43,16,12.72
Female,43,17,13.305
Female,43,18,13.875
Female,43,19,14.42
Female,43,20,14.945
Female,43,21,15.45
Female,43,22,15.94
Female,43,23,16.4
Female,43,24,16.84
Female,43,25,17.28
Female,43,26,17.69
Female,43,27,18.08
Female,43,28,18.44
Female,43,29,18.8
Female,43,30,19.12
Female,43,31,19.44
Female,43,32,19.73
Female,43,33,20.02
Female,43,34,20.28
Female,43,35,20.52
Female,43,36,20.75
Female,43,37,20.95
Female,43,38,21.16
Female,44,1,1.0
Female,44,2,1.969
Female,44,3,2.908
Female,44,4,3.818
Female,44,5,4.7
Female,44,6,5.555
Female,44,7,6.38
Female,44,8,7.18
Female,44,9,7.957
Female,44,10,8.7
Female,44,11,9.43
Female,44,12,10.125
Female,44,13,10.805
Female,44,14,11.46
Female,44,15,12.086
Female,44,16,12.695
Female,44,17,13.28
Female,44,18,13.84
Female,44,19,14.38
Female,44,20,14.91
Female,44,21,15.41
Female,44,22,15.89
Female,44,23,16.34
Female,44,24,16.8
Female,44,25,17.2
Female,44,26,17.61
Female,44,27,18.0
Female,44,28,18.36
Female,44,29,18.7
Female,44,30,19.03
Female,44,31,19.33
Female,44,32,19.62
Female,44,33,19.89
Female,44,34,20.14
Female,44,35,20.38
Female,44,36,20.6
Female,44,37,20.8
Female,45,1,1.0
Female,45,2,1.969
Female,45,3,2.908
Female,45,4,3.818
Female,45,5,4.7
Female,45,6,5.55
Female,45,7,6.38
Female,45,8,7.176
Female,45,9,7.95
Female,45,10,8.695
Female,45,11,9.42
Female,45,12,10.12
Female,45,13,10.79
Female,45,14,11.44
Female,45,15,12.06
Female,45,16,12.67
Female,45,17,13.25
Female,45,18,13.81
Female,45,19,14.35
Female,45,20,14.87
Female,45,21,15.36
Female,45,22,15.836
Female,45,23,16.3
Female,45,24,16.72
Female,45,25,17.14
Female,45,26,17.53
Female,45,27,17.9
Female,45,28,18.27
Female,45,29,18.6
Female,45,30,18.9
Female,45,31,19.2
Female,45,32,19.48
Female,45,33,19.75
Female,45,34,19.98
Female,45,35,20.22
Female,45,36,20.42
Female,46,1,1.0
Female,46,2,1.969
Female,46,3,2.908
Female,46,4,3.816
Female,46,5,4.695
Female,46,6,5.547
Female,46,7,6.37
Female,46,8,7.17
Female,46,9,7.94
Female,46,10,8.69
Female,46,11,9.41
Female,46,12,10.1
Female,46,13,10.77
Female,46,14,11.42
Female,46,15,12.04
Female,46,16,12.64
Female,46,17,13.22
Female,46,18,13.77
Female,46,19,14.305
Female,46,20,14.82
Female,46,21,15.31
Female,46,22,15.78
Female,46,23,16.22
Female,46,24,16.66
Female,46,25,17.06
Female,46,26,17.45
Female,46,27,17.81
Female,46,28,18.16
Female,46,29,18.48
Female,46,30,18.8
Female,46,31,19.08
Female,46,32,19.34
Female,46,33,19.6
Female,46,34,19.83
Female,46,35,20.03
Female,47,1,1.0
Female,47,2,1.969
Female,47,3,2.906
Female,47,4,3.814
Female,47,5,4.695
Female,47,6,5.547
Female,47,7,6.367
Female,47,8,7.164
Female,47,9,7.934
Female,47,10,8.68
Female,47,11,9.39
Female,47,12,10.086
Female,47,13,10.75
Female,47,14,11.4
Female,47,15,12.016
Female,47,16,12.61
Female,47,17,13.19
Female,47,18,13.734
Female,47,19,14.266
Female,47,20,14.766
Female,47,21,15.25
Female,47,22,15.71
Female,47,23,16.16
Female,47,24,16.58
Female,47,25,16.97
Female,47,26,17.34
Female,47,27,17.7
Female,47,28,18.05
Female,47,29,18.36
Female,47,30,18.66
Female,47,31,18.94
Female,47,32,19.19
Female,47,33,19.42
Female,47,34,19.66
Female,48,1,1.0
Female,48,2,1.969
Female,48,3,2.906
Female,48,4,3.814
Female,48,5,4.69
Female,48,6,5.543
Female,48,7,6.363
Female,48,8,7.156
Female,48,9,7.926
Female,48,10,8.664
Female,48,11,9.38
Female,48,12,10.07
Female,48,13,10.734
Female,48,14,11.375
Female,48,15,11.984
Female,48,16,12.58
Female,48,17,13.15
Female,48,18,13.695
Female,48,19,14.21
Female,48,20,14.71
Female,48,21,15.19
Female,48,22,15.65
Female,48,23,16.08
Female,48,24,16.48
Female,48,25,16.88
Female,48,26,17.25
Female,48,27,17.6
Female,48,28,17.92
Female,48,29,18.23
Female,48,30,18.52
Female,48,31,18.78
Female,48,32,19.03
Female,48,33,19.25
Female,49,1,1.0
Female,49,2,1.968
Female,49,3,2.906
Female,49,4,3.812
Female,49,5,4.69
Female,49,6,5.54
Female,49,7,6.36
Female,49,8,7.15
Female,49,9,7.914
Female,49,10,8.65
Female,49,11,9.37
Female,49,12,10.05
Female,49,13,10.71
Female,49,14,11.34
Female,49,15,11.95
Female,49,16,12.54
Female,49,17,13.1
Female,49,18,13.64
Female,49,19,14.16
Female,49,20,14.65
Female,49,21,15.125
Female,49,22,15.57
Female,49,23,15.99
Female,49,24,16.39
Female,49,25,16.78
Female,49,26,17.14
Female,49,27,17.47
Female,49,28,17.78
Female,49,29,18.08
Female,49,30,18.36
Female,49,31,18.61
Female,49,32,18.84
Female,50,1,1.0
Female,50,2,1.968
Female,50,3,2.904
Female,50,4,3.81
Female,50,5,4.688
Female,50,6,5.535
Female,50,7,6.35
Female,50,8,7.14
Female,50,9,7.902
Female,50,10,8.64
Female,50,11,9.34
Female,50,12,10.03
Female,50,13,10.69
Female,50,14,11.31
Female,50,15,11.92
Female,50,16,12.5
Female,50,17,13.055
Female,50,18,13.59
Female,50,19,14.1
Female,50,20,14.586
Female,50,21,15.05
Female,50,22,15.484
Female,50,23,15.9
Female,50,24,16.3
Female,50,25,16.67
Female,50,26,17.02
Female,50,27,17.34
Female,50,28,17.64
Female,50,29,17.92
Female,50,30,18.19
Female,50,31,18.44
Female,51,1,1.0
Female,51,2,1.968
Female,51,3,2.904
Female,51,4,3.809
Female,51,5,4.684
Female,51,6,5.527
Female,51,7,6.344
Female,51,8,7.133
Female,51,9,7.89
Female,51,10,8.625
Female,51,11,9.33
Female,51,12,10.01
Female,51,13,10.66
Female,51,14,11.28
Female,51,15,11.88
Female,51,16,12.46
Female,51,17,13.01
Female,51,18,13.53
Female,51,19,14.03
Female,51,20,14.51
Female,51,21,14.96
Female,51,22,15.39
Female,51,23,15.8
Female,51,24,16.19
Female,51,25,16.55
Female,51,26,16.88
Female,51,27,17.19
Female,51,28,17.48
Female,51,29,17.75
Female,51,30,18.0
Female,52,1,1.0
Female,52,2,1.968
Female,52,3,2.902
Female,52,4,3.807
Female,52,5,4.68
Female,52,6,5.523
Female,52,7,6.336
Female,52,8,7.12
Female,52,9,7.88
Female,52,10,8.6
Female,52,11,9.305
Female,52,12,9.98
Female,52,13,10.625
Female,52,14,11.25
Female,52,15,11.84
Female,52,16,12.41
Female,52,17,12.95
Female,52,18,13.47
Female,52,19,13.96
Female,52,20,14.43
Female,52,21,14.875
Female,52,22,15.3
Female,52,23,15.69
Female,52,24,16.06
Female,52,25,16.4
Female,52,26,16.73
Female,52,27,17.03
Female,52,28,17.31
Female,52,29,17.58
Female,53,1,1.0
Female,53,2,1.967
Female,53,3,2.902
Female,53,4,3.805
Female,53,5,4.676
Female,53,6,5.516
Female,53,7,6.33
Female,53,8,7.11
Female,53,9,7.863
Female,53,10,8.586
Female,53,11,9.28
Female,53,12,9.95
Female,53,13,10.59
Female,53,14,11.21
Female,53,15,11.8
Female,53,16,12.36
Female,53,17,12.89
Female,53,18,13.4
Female,53,19,13.88
Female,53,20,14.34
Female,53,21,14.78
Female,53,22,15.19
Female,53,23,15.57
Female,53,24,15.93
Female,53,25,16.27
Female,53,26,16.58
Female,53,27,16.88
Female,53,28,17.14
Female,54,1,1.0
Female,54,2,1.967
Female,54,3,2.9
Female,54,4,3.8
Female,54,5,4.67
Female,54,6,5.51
Female,54,7,6.32
Female,54,8,7.098
Female,54,9,7.848
Female,54,10,8.56
Female,54,11,9.26
Female,54,12,9.92
Female,54,13,10.555
Female,54,14,11.164
Female,54,15,11.74
Female,54,16,12.3
Female,54,17,12.83
Female,54,18,13.33
Female,54,19,13.805
Female,54,20,14.25
Female,54,21,14.67
Female,54,22,15.07
Female,54,23,15.445
Female,54,24,15.79
Female,54,25,16.11
Female,54,26,16.4
Female,54,27,16.69
Female,55,1,1.0
Female,55,2,1.966
Female,55,3,2.898
Female,55,4,3.799
Female,55,5,4.668
Female,55,6,5.504
Female,55,7,6.31
Female,55,8,7.082
Female,55,9,7.83
Female,55,10,8.55
Female,55,11,9.23
Female,55,12,9.89
Female,55,13,10.516
Female,55,14,11.12
Female,55,15,11.69
Female,55,16,12.234
Female,55,17,12.76
Female,55,18,13.24
Female,55,19,13.71
Female,55,20,14.15
Female,55,21,14.56
Female,55,22,14.945
Female,55,23,15.305
Female,55,24,15.64
Female,55,25,15.945
Female,55,26,16.23
Female,56,1,1.0
Female,56,2,1.966
Female,56,3,2.896
Female,56,4,3.795
Female,56,5,4.66
Female,56,6,5.496
Female,56,7,6.297
Female,56,8,7.07
Female,56,9,7.81
Female,56,10,8.52
Female,56,11,9.2
Female,56,12,9.85
Female,56,13,10.48
Female,56,14,11.07
Female,56,15,11.63
Female,56,16,12.164
Female,56,17,12.68
Female,56,18,13.16
Female,56,19,13.61
Female,56,20,14.04
Female,56,21,14.44
Female,56,22,14.805
Female,56,23,15.16
Female,56,24,15.48
Female,56,25,15.766
Female,57,1,1.0
Female,57,2,1.965
Female,57,3,2.896
Female,57,4,3.793
Female,57,5,4.656
Female,57,6,5.49
Female,57,7,6.285
Female,57,8,7.05
Female,57,9,7.79
Female,57,10,8.49
Female,57,11,9.164
Female,57,12,9.81
Female,57,13,10.43
Female,57,14,11.01
Female,57,15,11.57
Female,57,16,12.09
Female,57,17,12.59
Female,57,18,13.06
Female,57,19,13.5
Female,57,20,13.914
Female,57,21,14.3
Female,57,22,14.66
Female,57,23,14.99
Female,57,24,15.3
Female,58,1,1.0
Female,58,2,1.965
Female,58,3,2.895
Female,58,4,3.79
Female,58,5,4.65
Female,58,6,5.477
Female,58,7,6.273
Female,58,8,7.035
Female,58,9,7.766
Female,58,10,8.46
Female,58,11,9.13
Female,58,12,9.766
Female,58,13,10.375
Female,58,14,10.95
Female,58,15,11.49
Female,58,16,12.01
Female,58,17,12.5
Female,58,18,12.95
Female,58,19,13.38
Female,58,20,13.78
Female,58,21,14.16
Female,58,22,14.5
Female,58,23,14.81
Female,59,1,1.0
Female,59,2,1.964
Female,59,3,2.893
Female,59,4,3.785
Female,59,5,4.645
Female,59,6,5.47
Female,59,7,6.258
Female,59,8,7.016
Female,59,9,7.74
Female,59,10,8.43
Female,59,11,9.09
Female,59,12,9.72
Female,59,13,10.32
Female,59,14,10.88
Female,59,15,11.42
Female,59,16,11.92
Female,59,17,12.4
Female,59,18,12.84
Female,59,19,13.26
Female,59,20,13.64
Female,59,21,14.0
Female,59,22,14.33
Female,60,1,1.0
Female,60,2,1.963
Female,60,3,2.889
Female,60,4,3.78
Female,60,5,4.637
Female,60,6,5.457
Female,60,7,6.242
Female,60,8,6.992
Female,60,9,7.71
Female,60,10,8.4
Female,60,11,9.05
Female,60,12,9.67
Female,60,13,10.26
Female,60,14,10.81
Female,60,15,11.336
Female,60,16,11.83
Female,60,17,12.29
Female,60,18,12.72
Female,60,19,13.12
Female,60,20,13.484
Female,60,21,13.83
Female,61,1,1.0
Female,61,2,1.962
Female,61,3,2.887
Female,61,4,3.775
Female,61,5,4.63
Female,61,6,5.445
Female,61,7,6.223
Female,61,8,6.97
Female,61,9,7.684
Female,61,10,8.36
Female,61,11,9.0
Female,61,12,9.61
Female,61,13,10.19
Female,61,14,10.734
Female,61,15,11.24
Female,61,16,11.72
Female,61,17,12.164
